Date Time, Water Level, Sigma, O, F, R, L, Quality 
2018-08-05 22:30,-0.090,0.016,1,0,0,0,p
2018-08-05 22:36,-0.077,0.018,0,0,0,0,p
2018-08-05 22:42,-0.059,0.016,0,0,0,0,p
2018-08-05 22:48,-0.043,0.017,1,0,0,0,p
2018-08-05 22:54,-0.027,0.015,1,0,0,0,p
2018-08-05 23:00,-0.007,0.015,0,0,0,0,p
2018-08-05 23:06,0.011,0.016,0,0,0,0,p
2018-08-05 23:12,0.030,0.014,0,0,0,0,p
2018-08-05 23:18,0.038,0.015,0,0,0,0,p
2018-08-05 23:24,0.055,0.018,0,0,0,0,p
2018-08-05 23:30,0.067,0.018,0,0,0,0,p
2018-08-05 23:36,0.086,0.020,0,0,0,0,p
2018-08-05 23:42,0.100,0.017,0,0,0,0,p
2018-08-05 23:48,0.126,0.016,0,0,0,0,p
2018-08-05 23:54,0.142,0.016,0,0,0,0,p
2018-08-06 00:00,0.150,0.015,1,0,0,0,p
2018-08-06 00:06,0.168,0.015,0,0,0,0,p
2018-08-06 00:12,0.189,0.018,1,0,0,0,p
2018-08-06 00:18,0.201,0.017,0,0,0,0,p
2018-08-06 00:24,0.215,0.018,0,0,0,0,p
2018-08-06 00:30,0.230,0.015,0,0,0,0,p
2018-08-06 00:36,0.248,0.019,1,0,0,0,p
2018-08-06 00:42,0.269,0.013,1,0,0,0,p
2018-08-06 00:48,0.285,0.019,0,0,0,0,p
2018-08-06 00:54,0.291,0.023,0,0,0,0,p
2018-08-06 01:00,0.310,0.020,0,0,0,0,p
2018-08-06 01:06,0.327,0.018,1,0,0,0,p
2018-08-06 01:12,0.338,0.019,0,0,0,0,p
2018-08-06 01:18,0.351,0.020,0,0,0,0,p
2018-08-06 01:24,0.361,0.019,0,0,0,0,p
2018-08-06 01:30,0.367,0.020,0,0,0,0,p
2018-08-06 01:36,0.363,0.023,1,0,0,0,p
2018-08-06 01:42,0.379,0.016,1,0,0,0,p
2018-08-06 01:48,0.390,0.019,1,0,0,0,p
2018-08-06 01:54,0.394,0.017,1,0,0,0,p
2018-08-06 02:00,0.396,0.020,0,0,0,0,p
2018-08-06 02:06,0.395,0.017,1,0,0,0,p
2018-08-06 02:12,0.399,0.020,0,0,0,0,p
2018-08-06 02:18,0.407,0.019,0,0,0,0,p
2018-08-06 02:24,0.411,0.018,0,0,0,0,p
2018-08-06 02:30,0.410,0.021,0,0,0,0,p
2018-08-06 02:36,0.410,0.019,0,0,0,0,p
2018-08-06 02:42,0.408,0.021,0,0,0,0,p
2018-08-06 02:48,0.411,0.017,1,0,0,0,p
2018-08-06 02:54,0.409,0.018,0,0,0,0,p
2018-08-06 03:00,0.412,0.019,0,0,0,0,p
2018-08-06 03:06,0.411,0.020,0,0,0,0,p
2018-08-06 03:12,0.408,0.019,0,0,0,0,p
2018-08-06 03:18,0.410,0.018,0,0,0,0,p
2018-08-06 03:24,0.408,0.017,0,0,0,0,p
2018-08-06 03:30,0.404,0.020,0,0,0,0,p
2018-08-06 03:36,0.395,0.018,0,0,0,0,p
2018-08-06 03:42,0.391,0.020,0,0,0,0,p
2018-08-06 03:48,0.378,0.020,0,0,0,0,p
2018-08-06 03:54,0.366,0.023,0,0,0,0,p
2018-08-06 04:00,0.360,0.018,0,0,0,0,p
2018-08-06 04:06,0.349,0.022,0,0,0,0,p
2018-08-06 04:12,0.345,0.019,0,0,0,0,p
2018-08-06 04:18,0.339,0.020,0,0,0,0,p
2018-08-06 04:24,0.327,0.018,1,0,0,0,p
2018-08-06 04:30,0.322,0.023,0,0,0,0,p
2018-08-06 04:36,0.309,0.017,0,0,0,0,p
2018-08-06 04:42,0.290,0.017,0,0,0,0,p
2018-08-06 04:48,0.283,0.019,1,0,0,0,p
2018-08-06 04:54,0.267,0.020,0,0,0,0,p
2018-08-06 05:00,0.252,0.017,1,0,0,0,p
2018-08-06 05:06,0.237,0.019,0,0,0,0,p
2018-08-06 05:12,0.224,0.016,0,0,0,0,p
2018-08-06 05:18,0.207,0.019,0,0,0,0,p
2018-08-06 05:24,0.194,0.015,1,0,0,0,p
2018-08-06 05:30,0.174,0.024,0,0,0,0,p
2018-08-06 05:36,0.153,0.018,0,0,0,0,p
2018-08-06 05:42,0.136,0.019,1,0,0,0,p
2018-08-06 05:48,0.121,0.017,1,0,0,0,p
2018-08-06 05:54,0.095,0.014,1,0,0,0,p
2018-08-06 06:00,0.075,0.020,0,0,0,0,p
2018-08-06 06:06,0.057,0.017,0,0,0,0,p
2018-08-06 06:12,0.044,0.019,0,0,0,0,p
2018-08-06 06:18,0.024,0.019,0,0,0,0,p
2018-08-06 06:24,0.010,0.017,0,0,0,0,p
2018-08-06 06:30,-0.011,0.017,0,0,0,0,p
2018-08-06 06:36,-0.026,0.017,0,0,0,0,p
2018-08-06 06:42,-0.042,0.017,1,0,0,0,p
2018-08-06 06:48,-0.054,0.016,0,0,0,0,p
2018-08-06 06:54,-0.070,0.016,0,0,0,0,p
2018-08-06 07:00,-0.089,0.018,1,0,0,0,p
2018-08-06 07:06,-0.109,0.016,0,0,0,0,p
2018-08-06 07:12,-0.120,0.018,0,0,0,0,p
2018-08-06 07:18,-0.127,0.014,0,0,0,0,p
2018-08-06 07:24,-0.135,0.012,0,0,0,0,p
2018-08-06 07:30,-0.135,0.013,1,0,0,0,p
2018-08-06 07:36,-0.152,0.016,0,0,0,0,p
2018-08-06 07:42,-0.166,0.014,0,0,0,0,p
2018-08-06 07:48,-0.175,0.012,1,0,0,0,p
2018-08-06 07:54,-0.185,0.013,0,0,0,0,p
2018-08-06 08:00,-0.193,0.013,0,0,0,0,p
2018-08-06 08:06,-0.205,0.015,0,0,0,0,p
2018-08-06 08:12,-0.214,0.012,0,0,0,0,p
2018-08-06 08:18,-0.217,0.013,1,0,0,0,p
2018-08-06 08:24,-0.226,0.011,0,0,0,0,p
2018-08-06 08:30,-0.222,0.012,1,0,0,0,p
2018-08-06 08:36,-0.227,0.013,0,0,0,0,p
2018-08-06 08:42,-0.230,0.013,0,0,0,0,p
2018-08-06 08:48,-0.225,0.012,0,0,0,0,p
2018-08-06 08:54,-0.229,0.011,0,0,0,0,p
2018-08-06 09:00,-0.227,0.012,1,0,0,0,p
2018-08-06 09:06,-0.228,0.012,0,0,0,0,p
2018-08-06 09:12,-0.221,0.015,1,0,0,0,p
2018-08-06 09:18,-0.216,0.015,0,0,0,0,p
2018-08-06 09:24,-0.212,0.020,0,0,0,0,p
2018-08-06 09:30,-0.203,0.017,1,0,0,0,p
2018-08-06 09:36,-0.193,0.016,1,0,0,0,p
2018-08-06 09:42,-0.183,0.014,1,0,0,0,p
2018-08-06 09:48,-0.176,0.015,1,0,0,0,p
2018-08-06 09:54,-0.171,0.015,0,0,0,0,p
2018-08-06 10:00,-0.164,0.013,0,0,0,0,p
2018-08-06 10:06,-0.157,0.015,1,0,0,0,p
2018-08-06 10:12,-0.137,0.013,0,0,0,0,p
2018-08-06 10:18,-0.123,0.014,1,0,0,0,p
2018-08-06 10:24,-0.110,0.014,0,0,0,0,p
2018-08-06 10:30,-0.102,0.015,0,0,0,0,p
2018-08-06 10:36,-0.086,0.016,0,0,0,0,p
2018-08-06 10:42,-0.072,0.014,0,0,0,0,p
2018-08-06 10:48,-0.050,0.016,1,0,0,0,p
2018-08-06 10:54,-0.038,0.017,0,0,0,0,p
2018-08-06 11:00,-0.018,0.014,1,0,0,0,p
2018-08-06 11:06,-0.012,0.015,0,0,0,0,p
2018-08-06 11:12,0.014,0.023,0,0,0,0,p
2018-08-06 11:18,0.025,0.026,0,0,0,0,p
2018-08-06 11:24,0.052,0.019,1,0,0,0,p
2018-08-06 11:30,0.067,0.018,0,0,0,0,p
2018-08-06 11:36,0.093,0.018,0,0,0,0,p
2018-08-06 11:42,0.109,0.017,0,0,0,0,p
2018-08-06 11:48,0.128,0.020,0,0,0,0,p
2018-08-06 11:54,0.152,0.020,0,0,0,0,p
2018-08-06 12:00,0.173,0.017,0,0,0,0,p
2018-08-06 12:06,0.193,0.022,0,0,0,0,p
2018-08-06 12:12,0.217,0.022,0,0,0,0,p
2018-08-06 12:18,0.238,0.017,1,0,0,0,p
2018-08-06 12:24,0.257,0.019,1,0,0,0,p
2018-08-06 12:30,0.273,0.020,0,0,0,0,p
2018-08-06 12:36,0.294,0.019,0,0,0,0,p
2018-08-06 12:42,0.305,0.025,0,0,0,0,p
2018-08-06 12:48,0.327,0.022,0,0,0,0,p
2018-08-06 12:54,0.345,0.020,1,0,0,0,p
2018-08-06 13:00,0.359,0.019,1,0,0,0,p
2018-08-06 13:06,0.390,0.024,1,0,0,0,p
2018-08-06 13:12,0.410,0.023,0,0,0,0,p
2018-08-06 13:18,0.424,0.022,0,0,0,0,p
2018-08-06 13:24,0.441,0.026,0,0,0,0,p
2018-08-06 13:30,0.467,0.021,1,0,0,0,p
2018-08-06 13:36,0.484,0.027,0,0,0,0,p
2018-08-06 13:42,0.488,0.030,0,0,0,0,p
2018-08-06 13:48,0.511,0.025,0,0,0,0,p
2018-08-06 13:54,0.515,0.024,0,0,0,0,p
2018-08-06 14:00,0.537,0.025,1,0,0,0,p
2018-08-06 14:06,0.547,0.026,1,0,0,0,p
2018-08-06 14:12,0.557,0.031,0,0,0,0,p
2018-08-06 14:18,0.569,0.031,0,0,0,0,p
2018-08-06 14:24,0.570,0.026,1,0,0,0,p
2018-08-06 14:30,0.577,0.033,0,0,0,0,p
2018-08-06 14:36,0.572,0.024,0,0,0,0,p
2018-08-06 14:42,0.588,0.031,0,0,0,0,p
2018-08-06 14:48,0.592,0.032,1,0,0,0,p
2018-08-06 14:54,0.594,0.026,0,0,0,0,p
2018-08-06 15:00,0.598,0.029,1,0,0,0,p
2018-08-06 15:06,0.607,0.030,0,0,0,0,p
2018-08-06 15:12,0.600,0.028,0,0,0,0,p
2018-08-06 15:18,0.590,0.027,1,0,0,0,p
2018-08-06 15:24,0.585,0.031,0,0,0,0,p
2018-08-06 15:30,0.593,0.030,0,0,0,0,p
2018-08-06 15:36,0.593,0.030,0,0,0,0,p
2018-08-06 15:42,0.584,0.027,0,0,0,0,p
2018-08-06 15:48,0.586,0.025,1,0,0,0,p
2018-08-06 15:54,0.588,0.026,1,0,0,0,p
2018-08-06 16:00,0.581,0.028,0,0,0,0,p
2018-08-06 16:06,0.575,0.029,0,0,0,0,p
2018-08-06 16:12,0.567,0.028,0,0,0,0,p
2018-08-06 16:18,0.561,0.030,1,0,0,0,p
2018-08-06 16:24,0.550,0.023,1,0,0,0,p
2018-08-06 16:30,0.536,0.032,1,0,0,0,p
2018-08-06 16:36,0.526,0.027,1,0,0,0,p
2018-08-06 16:42,0.513,0.027,0,0,0,0,p
2018-08-06 16:48,0.513,0.022,1,0,0,0,p
2018-08-06 16:54,0.521,0.024,1,0,0,0,p
2018-08-06 17:00,0.501,0.025,1,0,0,0,p
2018-08-06 17:06,0.491,0.026,0,0,0,0,p
2018-08-06 17:12,0.478,0.028,0,0,0,0,p
2018-08-06 17:18,0.467,0.025,1,0,0,0,p
2018-08-06 17:24,0.451,0.028,0,0,0,0,p
2018-08-06 17:30,0.442,0.027,1,0,0,0,p
2018-08-06 17:36,0.422,0.026,0,0,0,0,p
2018-08-06 17:42,0.414,0.024,0,0,0,0,p
2018-08-06 17:48,0.397,0.021,1,0,0,0,p
2018-08-06 17:54,0.368,0.023,0,0,0,0,p
2018-08-06 18:00,0.350,0.022,1,0,0,0,p
2018-08-06 18:06,0.337,0.024,0,0,0,0,p
2018-08-06 18:12,0.317,0.022,0,0,0,0,p
2018-08-06 18:18,0.292,0.024,0,0,0,0,p
2018-08-06 18:24,0.267,0.021,0,0,0,0,p
2018-08-06 18:30,0.249,0.023,0,0,0,0,p
2018-08-06 18:36,0.214,0.022,1,0,0,0,p
2018-08-06 18:42,0.192,0.022,1,0,0,0,p
2018-08-06 18:48,0.168,0.020,0,0,0,0,p
2018-08-06 18:54,0.143,0.018,0,0,0,0,p
2018-08-06 19:00,0.122,0.022,0,0,0,0,p
2018-08-06 19:06,0.102,0.025,0,0,0,0,p
2018-08-06 19:12,0.082,0.027,1,0,0,0,p
2018-08-06 19:18,0.052,0.023,0,0,0,0,p
2018-08-06 19:24,0.025,0.025,1,0,0,0,p
2018-08-06 19:30,0.010,0.023,0,0,0,0,p
2018-08-06 19:36,-0.008,0.021,0,0,0,0,p
2018-08-06 19:42,-0.020,0.022,1,0,0,0,p
2018-08-06 19:48,-0.038,0.020,1,0,0,0,p
2018-08-06 19:54,-0.052,0.021,0,0,0,0,p
2018-08-06 20:00,-0.067,0.017,0,0,0,0,p
2018-08-06 20:06,-0.080,0.015,1,0,0,0,p
2018-08-06 20:12,-0.094,0.022,0,0,0,0,p
2018-08-06 20:18,-0.107,,1,0,0,0,p
2018-08-06 20:24,-0.124,0.019,0,0,0,0,p
2018-08-06 20:30,-0.134,0.018,0,0,0,0,p
2018-08-06 20:36,-0.142,0.018,0,0,0,0,p
2018-08-06 20:42,-0.151,0.019,0,0,0,0,p
2018-08-06 20:48,-0.159,0.021,0,0,0,0,p
2018-08-06 20:54,-0.171,0.019,0,0,0,0,p
2018-08-06 21:00,-0.175,0.018,0,0,0,0,p
2018-08-06 21:06,-0.183,0.017,1,0,0,0,p
2018-08-06 21:12,-0.186,0.014,0,0,0,0,p
2018-08-06 21:18,-0.194,0.015,0,0,0,0,p
2018-08-06 21:24,-0.198,0.017,0,0,0,0,p
2018-08-06 21:30,-0.212,0.017,1,0,0,0,p
2018-08-06 21:36,-0.210,0.018,0,0,0,0,p
2018-08-06 21:42,-0.216,0.017,0,0,0,0,p
2018-08-06 21:48,-0.219,0.021,0,0,0,0,p
2018-08-06 21:54,-0.217,0.016,0,0,0,0,p
2018-08-06 22:00,-0.218,0.018,1,0,0,0,p
2018-08-06 22:06,-0.213,0.021,0,0,0,0,p
2018-08-06 22:12,-0.209,0.013,1,0,0,0,p
2018-08-06 22:18,-0.203,0.019,0,0,0,0,p
2018-08-06 22:24,-0.203,0.019,1,0,0,0,p
2018-08-06 22:30,-0.191,0.014,1,0,0,0,p
2018-08-06 22:36,-0.189,0.016,0,0,0,0,p
2018-08-06 22:42,-0.190,0.016,0,0,0,0,p
2018-08-06 22:48,-0.177,0.014,0,0,0,0,p
2018-08-06 22:54,-0.167,0.018,1,0,0,0,p
2018-08-06 23:00,-0.165,0.014,1,0,0,0,p
2018-08-06 23:06,-0.153,0.016,0,0,0,0,p
2018-08-06 23:12,-0.145,0.013,1,0,0,0,p
2018-08-06 23:18,-0.138,0.017,0,0,0,0,p
2018-08-06 23:24,-0.130,0.019,1,0,0,0,p
2018-08-06 23:30,-0.113,0.017,1,0,0,0,p
2018-08-06 23:36,-0.106,0.017,0,0,0,0,p
2018-08-06 23:42,-0.088,0.014,1,0,0,0,p
2018-08-06 23:48,-0.079,0.016,0,0,0,0,p
2018-08-06 23:54,-0.066,0.015,1,0,0,0,p
2018-08-07 00:00,-0.059,0.016,0,0,0,0,p
2018-08-07 00:06,-0.041,0.018,0,0,0,0,p
2018-08-07 00:12,-0.023,0.020,0,0,0,0,p
2018-08-07 00:18,-0.004,0.018,0,0,0,0,p
2018-08-07 00:24,0.014,0.018,0,0,0,0,p
2018-08-07 00:30,0.031,0.022,0,0,0,0,p
2018-08-07 00:36,0.050,0.017,1,0,0,0,p
2018-08-07 00:42,0.075,0.019,1,0,0,0,p
2018-08-07 00:48,0.098,0.018,1,0,0,0,p
2018-08-07 00:54,0.114,0.024,1,0,0,0,p
2018-08-07 01:00,0.128,0.018,1,0,0,0,p
2018-08-07 01:06,0.145,0.024,0,0,0,0,p
2018-08-07 01:12,0.168,0.020,0,0,0,0,p
2018-08-07 01:18,0.183,0.022,0,0,0,0,p
2018-08-07 01:24,0.206,0.022,0,0,0,0,p
2018-08-07 01:30,0.220,0.018,1,0,0,0,p
2018-08-07 01:36,0.238,0.022,0,0,0,0,p
2018-08-07 01:42,0.246,0.022,0,0,0,0,p
2018-08-07 01:48,0.259,0.020,0,0,0,0,p
2018-08-07 01:54,0.277,0.024,0,0,0,0,p
2018-08-07 02:00,0.297,0.019,0,0,0,0,p
2018-08-07 02:06,0.306,0.023,1,0,0,0,p
2018-08-07 02:12,0.308,0.025,1,0,0,0,p
2018-08-07 02:18,0.332,0.023,0,0,0,0,p
2018-08-07 02:24,0.348,0.023,1,0,0,0,p
2018-08-07 02:30,0.359,0.028,0,0,0,0,p
2018-08-07 02:36,0.362,0.019,1,0,0,0,p
2018-08-07 02:42,0.375,0.020,0,0,0,0,p
2018-08-07 02:48,0.381,0.024,0,0,0,0,p
2018-08-07 02:54,0.391,0.023,1,0,0,0,p
2018-08-07 03:00,0.410,0.023,0,0,0,0,p
2018-08-07 03:06,0.421,0.023,0,0,0,0,p
2018-08-07 03:12,0.426,0.022,1,0,0,0,p
2018-08-07 03:18,0.430,0.019,1,0,0,0,p
2018-08-07 03:24,0.436,0.020,0,0,0,0,p
2018-08-07 03:30,0.445,0.023,0,0,0,0,p
2018-08-07 03:36,0.440,0.017,1,0,0,0,p
2018-08-07 03:42,0.432,0.022,1,0,0,0,p
2018-08-07 03:48,0.426,0.019,1,0,0,0,p
2018-08-07 03:54,0.422,0.021,0,0,0,0,p
2018-08-07 04:00,0.419,0.020,0,0,0,0,p
2018-08-07 04:06,0.428,0.018,0,0,0,0,p
2018-08-07 04:12,0.421,0.017,1,0,0,0,p
2018-08-07 04:18,0.411,0.020,0,0,0,0,p
2018-08-07 04:24,0.402,0.022,0,0,0,0,p
2018-08-07 04:30,0.397,0.023,0,0,0,0,p
2018-08-07 04:36,0.394,0.021,0,0,0,0,p
2018-08-07 04:42,0.388,0.017,0,0,0,0,p
2018-08-07 04:48,0.382,0.023,0,0,0,0,p
2018-08-07 04:54,0.373,0.022,0,0,0,0,p
2018-08-07 05:00,0.368,0.019,1,0,0,0,p
2018-08-07 05:06,0.364,0.020,1,0,0,0,p
2018-08-07 05:12,0.354,0.018,0,0,0,0,p
2018-08-07 05:18,0.337,0.021,0,0,0,0,p
2018-08-07 05:24,0.325,0.017,1,0,0,0,p
2018-08-07 05:30,0.308,0.020,1,0,0,0,p
2018-08-07 05:36,0.288,0.022,1,0,0,0,p
2018-08-07 05:42,0.277,0.020,1,0,0,0,p
2018-08-07 05:48,0.265,0.019,1,0,0,0,p
2018-08-07 05:54,0.247,0.018,0,0,0,0,p
2018-08-07 06:00,0.226,0.025,0,0,0,0,p
2018-08-07 06:06,0.200,0.022,0,0,0,0,p
2018-08-07 06:12,0.189,0.022,1,0,0,0,p
2018-08-07 06:18,0.181,0.019,1,0,0,0,p
2018-08-07 06:24,0.166,0.023,0,0,0,0,p
2018-08-07 06:30,0.148,0.022,1,0,0,0,p
2018-08-07 06:36,0.135,0.024,0,0,0,0,p
2018-08-07 06:42,0.114,0.020,0,0,0,0,p
2018-08-07 06:48,0.098,0.017,0,0,0,0,p
2018-08-07 06:54,0.076,0.023,0,0,0,0,p
2018-08-07 07:00,0.055,0.019,1,0,0,0,p
2018-08-07 07:06,0.037,0.024,0,0,0,0,p
2018-08-07 07:12,0.009,0.021,1,0,0,0,p
2018-08-07 07:18,0.001,0.022,0,0,0,0,p
2018-08-07 07:24,-0.018,0.021,1,0,0,0,p
2018-08-07 07:30,-0.033,0.019,0,0,0,0,p
2018-08-07 07:36,-0.052,0.021,1,0,0,0,p
2018-08-07 07:42,-0.072,0.022,0,0,0,0,p
2018-08-07 07:48,-0.085,0.022,1,0,0,0,p
2018-08-07 07:54,-0.104,0.022,0,0,0,0,p
2018-08-07 08:00,-0.121,0.018,0,0,0,0,p
2018-08-07 08:06,-0.135,0.019,0,0,0,0,p
2018-08-07 08:12,-0.153,0.020,0,0,0,0,p
2018-08-07 08:18,-0.162,0.017,1,0,0,0,p
2018-08-07 08:24,-0.181,0.019,0,0,0,0,p
2018-08-07 08:30,-0.199,0.014,0,0,0,0,p
2018-08-07 08:36,-0.212,0.019,0,0,0,0,p
2018-08-07 08:42,-0.217,0.017,1,0,0,0,p
2018-08-07 08:48,-0.229,0.018,0,0,0,0,p
2018-08-07 08:54,-0.241,0.018,1,0,0,0,p
2018-08-07 09:00,-0.246,0.016,0,0,0,0,p
2018-08-07 09:06,-0.259,0.019,0,0,0,0,p
2018-08-07 09:12,-0.263,0.016,1,0,0,0,p
2018-08-07 09:18,-0.267,0.018,0,0,0,0,p
2018-08-07 09:24,-0.272,0.014,1,0,0,0,p
2018-08-07 09:30,-0.272,0.014,0,0,0,0,p
2018-08-07 09:36,-0.277,0.017,0,0,0,0,p
2018-08-07 09:42,-0.277,0.019,1,0,0,0,p
2018-08-07 09:48,-0.277,0.018,0,0,0,0,p
2018-08-07 09:54,-0.280,0.017,0,0,0,0,p
2018-08-07 10:00,-0.278,0.017,1,0,0,0,p
2018-08-07 10:06,-0.283,0.015,1,0,0,0,p
2018-08-07 10:12,-0.282,0.018,1,0,0,0,p
2018-08-07 10:18,-0.277,0.020,0,0,0,0,p
2018-08-07 10:24,-0.277,0.016,0,0,0,0,p
2018-08-07 10:30,-0.276,0.016,0,0,0,0,p
2018-08-07 10:36,-0.267,0.015,0,0,0,0,p
2018-08-07 10:42,-0.259,0.018,0,0,0,0,p
2018-08-07 10:48,-0.252,0.015,0,0,0,0,p
2018-08-07 10:54,-0.240,0.014,0,0,0,0,p
2018-08-07 11:00,-0.239,0.016,0,0,0,0,p
2018-08-07 11:06,-0.225,0.015,1,0,0,0,p
2018-08-07 11:12,-0.209,0.013,0,0,0,0,p
2018-08-07 11:18,-0.194,0.016,0,0,0,0,p
2018-08-07 11:24,-0.177,0.013,1,0,0,0,p
2018-08-07 11:30,-0.163,0.016,0,0,0,0,p
2018-08-07 11:36,-0.146,0.016,1,0,0,0,p
2018-08-07 11:42,-0.129,0.019,0,0,0,0,p
2018-08-07 11:48,-0.114,0.017,0,0,0,0,p
2018-08-07 11:54,-0.091,0.016,0,0,0,0,p
2018-08-07 12:00,-0.068,0.017,0,0,0,0,p
2018-08-07 12:06,-0.050,0.016,0,0,0,0,p
2018-08-07 12:12,-0.035,0.018,0,0,0,0,p
2018-08-07 12:18,-0.009,0.015,0,0,0,0,p
2018-08-07 12:24,0.016,0.017,0,0,0,0,p
2018-08-07 12:30,0.039,0.021,0,0,0,0,p
2018-08-07 12:36,0.061,0.016,1,0,0,0,p
2018-08-07 12:42,0.090,0.017,0,0,0,0,p
2018-08-07 12:48,0.117,0.020,0,0,0,0,p
2018-08-07 12:54,0.140,0.020,1,0,0,0,p
2018-08-07 13:00,0.162,0.022,1,0,0,0,p
2018-08-07 13:06,0.185,0.022,0,0,0,0,p
2018-08-07 13:12,0.210,0.020,0,0,0,0,p
2018-08-07 13:18,0.236,0.027,1,0,0,0,p
2018-08-07 13:24,0.253,0.018,1,0,0,0,p
2018-08-07 13:30,0.273,0.022,1,0,0,0,p
2018-08-07 13:36,0.293,0.020,1,0,0,0,p
2018-08-07 13:42,0.314,0.026,0,0,0,0,p
2018-08-07 13:48,0.335,0.019,0,0,0,0,p
2018-08-07 13:54,0.355,0.023,1,0,0,0,p
2018-08-07 14:00,0.378,0.022,1,0,0,0,p
2018-08-07 14:06,0.391,0.024,1,0,0,0,p
2018-08-07 14:12,0.406,0.026,0,0,0,0,p
2018-08-07 14:18,0.427,0.027,1,0,0,0,p
2018-08-07 14:24,0.447,0.025,1,0,0,0,p
2018-08-07 14:30,0.465,0.026,1,0,0,0,p
2018-08-07 14:36,0.482,0.028,0,0,0,0,p
2018-08-07 14:42,0.501,0.029,0,0,0,0,p
2018-08-07 14:48,0.512,0.029,0,0,0,0,p
2018-08-07 14:54,0.529,0.027,1,0,0,0,p
2018-08-07 15:00,0.546,0.022,1,0,0,0,p
2018-08-07 15:06,0.547,0.030,0,0,0,0,p
2018-08-07 15:12,0.552,0.037,0,0,0,0,p
2018-08-07 15:18,0.564,0.029,1,0,0,0,p
2018-08-07 15:24,0.578,0.027,1,0,0,0,p
2018-08-07 15:30,0.576,0.038,1,0,0,0,p
2018-08-07 15:36,0.580,0.031,1,0,0,0,p
2018-08-07 15:42,0.591,0.029,1,0,0,0,p
2018-08-07 15:48,0.583,0.030,0,0,0,0,p
2018-08-07 15:54,0.598,0.026,0,0,0,0,p
2018-08-07 16:00,0.596,0.031,0,0,0,0,p
2018-08-07 16:06,0.599,0.032,1,0,0,0,p
2018-08-07 16:12,0.594,0.032,1,0,0,0,p
2018-08-07 16:18,0.607,0.028,1,0,0,0,p
2018-08-07 16:24,0.614,0.029,1,0,0,0,p
2018-08-07 16:30,0.610,0.033,1,0,0,0,p
2018-08-07 16:36,0.604,0.029,0,0,0,0,p
2018-08-07 16:42,0.598,0.032,0,0,0,0,p
2018-08-07 16:48,0.600,0.034,1,0,0,0,p
2018-08-07 16:54,0.602,0.036,0,0,0,0,p
2018-08-07 17:00,0.584,0.030,1,0,0,0,p
2018-08-07 17:06,0.582,0.027,1,0,0,0,p
2018-08-07 17:12,0.568,0.030,0,0,0,0,p
2018-08-07 17:18,0.575,0.031,0,0,0,0,p
2018-08-07 17:24,0.565,0.030,0,0,0,0,p
2018-08-07 17:30,0.561,0.027,0,0,0,0,p
2018-08-07 17:36,0.557,0.029,1,0,0,0,p
2018-08-07 17:42,0.558,0.029,1,0,0,0,p
2018-08-07 17:48,0.541,0.028,0,0,0,0,p
2018-08-07 17:54,0.538,0.031,0,0,0,0,p
2018-08-07 18:00,0.525,0.030,1,0,0,0,p
2018-08-07 18:06,0.506,0.026,1,0,0,0,p
2018-08-07 18:12,0.498,0.033,1,0,0,0,p
2018-08-07 18:18,0.463,0.029,1,0,0,0,p
2018-08-07 18:24,0.454,0.032,1,0,0,0,p
2018-08-07 18:30,0.444,0.038,1,0,0,0,p
2018-08-07 18:36,0.436,0.031,1,0,0,0,p
2018-08-07 18:42,0.410,0.033,1,0,0,0,p
2018-08-07 18:48,0.382,0.030,0,0,0,0,p
2018-08-07 18:54,0.360,0.030,0,0,0,0,p
2018-08-07 19:00,0.335,0.026,0,0,0,0,p
2018-08-07 19:06,0.317,0.026,0,0,0,0,p
2018-08-07 19:12,0.286,0.031,0,0,0,0,p
2018-08-07 19:18,0.262,0.027,0,0,0,0,p
2018-08-07 19:24,0.239,0.027,0,0,0,0,p
2018-08-07 19:30,0.224,0.024,0,0,0,0,p
2018-08-07 19:36,0.193,0.027,0,0,0,0,p
2018-08-07 19:42,0.162,0.026,0,0,0,0,p
2018-08-07 19:48,0.135,0.024,0,0,0,0,p
2018-08-07 19:54,0.112,0.024,0,0,0,0,p
2018-08-07 20:00,0.093,0.025,1,0,0,0,p
2018-08-07 20:06,0.064,0.020,0,0,0,0,p
2018-08-07 20:12,0.046,0.019,0,0,0,0,p
2018-08-07 20:18,0.020,0.025,0,0,0,0,p
2018-08-07 20:24,-0.011,0.020,1,0,0,0,p
2018-08-07 20:30,-0.023,0.018,1,0,0,0,p
2018-08-07 20:36,-0.046,0.017,1,0,0,0,p
2018-08-07 20:42,-0.061,0.020,0,0,0,0,p
2018-08-07 20:48,-0.082,0.021,0,0,0,0,p
2018-08-07 20:54,-0.108,0.019,1,0,0,0,p
2018-08-07 21:00,-0.122,0.021,0,0,0,0,p
2018-08-07 21:06,-0.140,0.021,1,0,0,0,p
2018-08-07 21:12,-0.153,0.018,0,0,0,0,p
2018-08-07 21:18,-0.168,0.019,1,0,0,0,p
2018-08-07 21:24,-0.189,0.017,0,0,0,0,p
2018-08-07 21:30,-0.198,0.019,0,0,0,0,p
2018-08-07 21:36,-0.217,0.021,0,0,0,0,p
2018-08-07 21:42,-0.227,0.016,0,0,0,0,p
2018-08-07 21:48,-0.240,0.018,1,0,0,0,p
2018-08-07 21:54,-0.259,0.017,0,0,0,0,p
2018-08-07 22:00,-0.272,0.018,1,0,0,0,p
